epochs,loss,val_loss,rmse,val_rmse
82,0.2894352376461029,0.2728230357170105,0.514985978603363,0.49860405921936035
83,0.2891896665096283,0.2730325162410736,0.5147764682769775,0.4988517761230469
84,0.2891799807548523,0.28276896476745605,0.5148321390151978,0.5085539221763611
85,0.28921976685523987,0.2727924883365631,0.5149044990539551,0.49870336055755615
86,0.2889082133769989,0.2732033133506775,0.5146132111549377,0.49917757511138916
87,0.28885167837142944,0.2702392637729645,0.5146128535270691,0.49623870849609375
88,0.28887373208999634,0.27062341570854187,0.5146618485450745,0.4966115355491638
89,0.2886970341205597,0.271403044462204,0.5145228505134583,0.497440367937088
90,0.2886001467704773,0.27117398381233215,0.5144253373146057,0.4972165524959564
91,0.2883670926094055,0.2743190824985504,0.5142203569412231,0.5003684759140015
92,0.2884945869445801,0.27723848819732666,0.5143958330154419,0.503334105014801
93,0.28836965560913086,0.2716194987297058,0.5143008232116699,0.49772122502326965
94,0.28805091977119446,0.27204629778862,0.5139918327331543,0.49822354316711426
95,0.28822165727615356,0.2724384367465973,0.5141957998275757,0.49863260984420776
96,0.28790369629859924,0.27466192841529846,0.5138999819755554,0.5008804202079773
97,0.28787946701049805,0.2711086571216583,0.5139135122299194,0.49733883142471313
